"product_code";"customer_code";"market_code";"order_date";"sales_qty";"sales_amount";"currency"
"Prod053";"Cus016";"Mark007";"2018-11-16";1;204.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-16";2;829.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-16";13;4630.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-19";23;6116.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-19";143;31944.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-19";16;4431.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-19";1;426.0;"INR"
"Prod053";"Cus015";"Mark007";"2018-11-19";3;1019.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-20";10;3648.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-11-20";1;93.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-20";4;1153.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-11-20";18;4991.0;"INR"
"Prod053";"Cus017";"Mark007";"2018-11-20";54;9977.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-20";2;699.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-20";7;2315.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-11-20";3;819.0;"INR"
"Prod053";"Cus027";"Mark012";"2018-11-21";90;13000.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-21";44;14384.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-21";2;565.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-21";1;269.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-21";43;13083.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-11-21";1;426.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-21";1;315.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-11-21";10;2227.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-21";2;981.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-21";1;0.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-11-21";3;921.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-22";4;1097.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-11-22";7;1667.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-22";1;83.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-22";1;176.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-23";5;1236.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-23";66;18505.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-23";1;264.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-11-23";108;25829.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-23";3;1245.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-23";9;3125.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-26";7;1875.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-26";4;1130.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-26";6;1463.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-26";8;2097.0;"INR"
"Prod053";"Cus025";"Mark011";"2018-11-26";25;7981.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-11-26";35;8491.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-26";4;1019.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-27";1;130.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-27";2;569.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-27";16;4509.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-11-27";1;106.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-11-27";36;12921.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-27";2;690.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-27";7;2431.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-11-27";1;102.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-28";6;769.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-28";6;1588.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-11-28";1;264.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-28";1;269.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-11-28";1;106.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-28";1;157.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-11-28";10;2227.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-28";1;139.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-11-28";2;718.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-29";3;755.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-29";2;532.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-29";1;407.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-29";4;972.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-29";4;981.0;"INR"
"Prod053";"Cus029";"Mark011";"2018-11-29";1;181.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-11-30";36;12102.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-11-30";37;10116.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-11-30";2;449.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-11-30";1;208.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-11-30";19;5060.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-11-30";62;16421.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-11-30";1;157.0;"INR"
"Prod053";"Cus016";"Mark007";"2018-11-30";1;102.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-11-30";1;417.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-11-30";8;2778.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-03";18;6556.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-03";1;185.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-03";16;4245.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-03";4;1157.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-03";36;8620.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-03";1;472.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-04";25;8106.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-04";1;255.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-12-04";2;569.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-04";11;2690.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-04";24;6481.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-04";3;625.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-04";6;2347.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-04";9;3009.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-04";3;1023.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-05";15;6255.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-05";13;3546.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-05";5;1333.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-05";1;319.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-05";84;18056.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-12-05";8;2083.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-05";1;278.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-05";3;1023.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-06";7;2449.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-06";5;1231.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-06";1;269.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-06";3;801.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-06";1;106.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-06";1;472.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-07";51;14634.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-07";23;5458.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-12-07";14;3333.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-07";12;0.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-07";14;3815.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-07";171;45042.0;"INR"
"Prod053";"Cus016";"Mark007";"2018-12-07";1;204.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-07";2;829.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-07";8;2894.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-10";7;2449.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-10";2;616.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-10";1;356.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-10";11;2856.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-10";54;14968.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-10";1;315.0;"INR"
"Prod053";"Cus015";"Mark007";"2018-12-10";6;2037.0;"INR"
"Prod053";"Cus027";"Mark012";"2018-12-11";168;24269.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-11";25;7139.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-11";1;278.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-12-11";2;662.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-11";1;269.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-11";6;1426.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-11";166;43630.0;"INR"
"Prod053";"Cus029";"Mark011";"2018-12-11";1;0.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-11";4;1657.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-11";6;2199.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-11";2;718.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-12";30;9398.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-12";3;884.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-12";6;1551.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-12";2;431.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-12";15;3903.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-12";1;157.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-12-12";6;1722.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-12";1;551.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-12";3;921.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-13";19;5139.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-12-13";24;7065.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-13";10;2593.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-13";6;1676.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-14";12;4407.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-14";27;7454.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-14";24;5949.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-14";4;949.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-14";1;106.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-14";82;25125.0;"INR"
"Prod053";"Cus016";"Mark007";"2018-12-14";1;204.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-14";3;1106.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-14";17;4745.0;"INR"
"Prod053";"Cus027";"Mark012";"2018-12-17";84;12134.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-17";50;17074.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-17";10;2495.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-17";30;8968.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-17";36;9056.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-17";1;157.0;"INR"
"Prod053";"Cus017";"Mark007";"2018-12-17";24;4435.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-18";13;4931.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-18";4;903.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-18";6;1463.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-12-18";3;648.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-18";13;3556.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-18";4;1519.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-18";12;4282.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-18";3;1023.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-19";42;15421.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-19";13;3380.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-19";6;1583.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-12-19";1;83.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-19";16;4157.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-19";1;426.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-19";12;3389.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-19";1;315.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-12-19";6;1722.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-19";2;972.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-19";4;1227.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-20";12;3319.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-20";3;769.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-20";5;1250.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-20";39;12528.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-20";1;426.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-20";115;24648.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-21";44;14500.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-21";17;4796.0;"INR"
"Prod053";"Cus023";"Mark011";"2018-12-21";1;264.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-21";4;940.0;"INR"
"Prod053";"Cus018";"Mark011";"2018-12-21";1;245.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-21";1;176.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-21";12;3509.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-21";1;630.0;"INR"
"Prod053";"Cus016";"Mark007";"2018-12-21";1;102.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-21";4;1519.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-21";10;3356.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-24";2;644.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-24";36;9343.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-24";1;106.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-24";3;1157.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-26";3;1106.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-26";2;694.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-26";2;718.0;"INR"
"Prod053";"Cus017";"Mark011";"2018-12-27";24;6838.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-27";3;727.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-27";7;1606.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-27";16;4269.0;"INR"
"Prod053";"Cus036";"Mark007";"2018-12-27";8;1741.0;"INR"
"Prod053";"Cus035";"Mark007";"2018-12-27";4;1227.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-28";22;5926.0;"INR"
"Prod053";"Cus024";"Mark011";"2018-12-28";45;11037.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-28";27;7042.0;"INR"
"Prod053";"Cus026";"Mark011";"2018-12-28";1;213.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-28";204;46847.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-28";1;157.0;"INR"
"Prod053";"Cus016";"Mark007";"2018-12-28";1;102.0;"INR"
"Prod053";"Cus037";"Mark007";"2018-12-28";4;1657.0;"INR"
"Prod053";"Cus002";"Mark007";"2018-12-28";11;3935.0;"INR"
"Prod053";"Cus019";"Mark011";"2018-12-31";1;264.0;"INR"
"Prod053";"Cus020";"Mark011";"2018-12-31";13;3792.0;"INR"
"Prod053";"Cus021";"Mark011";"2018-12-31";30;8065.0;"INR"
"Prod053";"Cus022";"Mark011";"2018-12-31";1;472.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-02";1;278.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-02";1;181.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-02";11;2644.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-02";1;213.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-02";5;2074.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-02";12;4282.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-02";2;616.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-03";5;1412.0;"INR"
"Prod053";"Cus018";"Mark011";"2019-01-03";1;83.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-03";1;269.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-03";31;8074.0;"INR"
"Prod053";"Cus036";"Mark007";"2019-01-03";10;2023.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-03";4;1329.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-04";18;4796.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-04";1;278.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-04";12;2921.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-04";72;17065.0;"INR"
"Prod053";"Cus016";"Mark007";"2019-01-04";1;204.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-04";5;1935.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-04";15;5208.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-05";1;273.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-07";64;17708.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-07";21;4634.0;"INR"
"Prod053";"Cus023";"Mark011";"2019-01-07";14;3329.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-07";2;477.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-07";60;16546.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-08";5;1069.0;"INR"
"Prod053";"Cus018";"Mark011";"2019-01-08";1;83.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-08";1;213.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-08";168;36116.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-08";2;741.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-08";6;2491.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-08";8;2662.0;"INR"
"Prod053";"Cus015";"Mark007";"2019-01-08";1;454.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-09";1;458.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-09";4;1153.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-09";12;3389.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-09";1;144.0;"INR"
"Prod053";"Cus036";"Mark007";"2019-01-09";13;2718.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-09";1;556.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-09";2;616.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-10";5;1347.0;"INR"
"Prod053";"Cus023";"Mark011";"2019-01-10";12;3824.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-10";2;398.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-10";1;106.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-10";5;1532.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-11";12;3287.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-11";1;241.0;"INR"
"Prod053";"Cus023";"Mark011";"2019-01-11";24;7065.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-11";59;15704.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-11";4;1523.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-11";12;4167.0;"INR"
"Prod053";"Cus027";"Mark012";"2019-01-14";200;28889.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-14";2;435.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-14";3;662.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-14";3;806.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-14";8;2000.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-14";12;3051.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-14";1;426.0;"INR"
"Prod053";"Cus015";"Mark007";"2019-01-14";2;681.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-15";7;1736.0;"INR"
"Prod053";"Cus023";"Mark011";"2019-01-15";1;264.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-15";9;2287.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-15";3;634.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-15";168;41815.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-15";7;2468.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-15";12;4167.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-15";3;819.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-16";4;1060.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-16";1;157.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-16";18;4528.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-16";1;282.0;"INR"
"Prod053";"Cus036";"Mark007";"2019-01-16";20;4111.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-16";1;352.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-16";5;1532.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-17";2;514.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-17";25;6435.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-17";1;213.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-17";15;4486.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-18";4;1102.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-18";34;9259.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-18";1;171.0;"INR"
"Prod053";"Cus018";"Mark011";"2019-01-18";1;324.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-18";6;1685.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-18";1;106.0;"INR"
"Prod053";"Cus017";"Mark007";"2019-01-18";36;6648.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-18";3;940.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-18";11;3819.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-21";8;1796.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-21";2;477.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-21";1;144.0;"INR"
"Prod053";"Cus015";"Mark007";"2019-01-21";1;454.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-22";18;6611.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-22";3;972.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-22";10;2458.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-22";7;1847.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-22";168;38491.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-22";4;1292.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-22";6;1505.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-22";4;1125.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-23";42;15426.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-23";1;222.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-23";18;4880.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-23";102;22995.0;"INR"
"Prod053";"Cus036";"Mark007";"2019-01-23";15;3208.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-23";1;236.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-23";2;616.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-24";6;2204.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-24";18;4769.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-24";6;1500.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-24";3;745.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-25";13;3083.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-25";1;310.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-25";9;2491.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-25";1;106.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-25";1;565.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-25";3;1171.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-25";11;3704.0;"INR"
"Prod053";"Cus027";"Mark012";"2019-01-28";280;40444.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-28";1;185.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-28";13;2940.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-28";1;338.0;"INR"
"Prod053";"Cus018";"Mark011";"2019-01-28";1;162.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-28";9;2306.0;"INR"
"Prod053";"Cus022";"Mark011";"2019-01-28";1;144.0;"INR"
"Prod053";"Cus015";"Mark007";"2019-01-28";2;792.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-29";11;2792.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-29";29;8347.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-29";1;264.0;"INR"
"Prod053";"Cus021";"Mark011";"2019-01-29";12;3657.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-29";3;1065.0;"INR"
"Prod053";"Cus002";"Mark007";"2019-01-29";6;2199.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-29";4;1329.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-30";18;5236.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-30";2;463.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-30";6;1421.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-30";21;5505.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-30";1;213.0;"INR"
"Prod053";"Cus036";"Mark007";"2019-01-30";13;2648.0;"INR"
"Prod053";"Cus037";"Mark007";"2019-01-30";1;236.0;"INR"
"Prod053";"Cus035";"Mark007";"2019-01-30";8;2352.0;"INR"
"Prod053";"Cus017";"Mark011";"2019-01-31";48;14421.0;"INR"
"Prod053";"Cus019";"Mark011";"2019-01-31";1;241.0;"INR"
"Prod053";"Cus023";"Mark011";"2019-01-31";12;3778.0;"INR"
"Prod053";"Cus024";"Mark011";"2019-01-31";1;157.0;"INR"
"Prod053";"Cus020";"Mark011";"2019-01-31";43;11444.0;"INR"
"Prod053";"Cus026";"Mark011";"2019-01-31";1;106.0;"INR"
